Date,Open,High,Low,Close,Volume,Change
2017-11-01,203000,207500,202500,207500,257641,0.012195121951219523
2017-11-02,208500,209500,202500,204500,282583,-0.014457831325301207
2017-11-03,205500,209000,205500,209000,257040,0.022004889975550057
2017-11-06,210500,216500,210000,212000,297745,0.014354066985645897
2017-11-07,214500,216000,212500,214000,256063,0.009433962264151052
2017-11-08,212500,216500,211500,216500,188007,0.011682242990654235
2017-11-09,217500,218000,212500,217500,332760,0.004618937644341736
2017-11-10,215000,215000,211000,211000,253295,-0.029885057471264354
2017-11-13,211000,212500,202500,203000,353852,-0.03791469194312791
2017-11-14,203000,205000,201000,203000,241883,0.0
2017-11-15,201000,201500,195000,196000,421205,-0.03448275862068961
2017-11-16,196000,201500,192500,201000,274784,0.025510204081632626
2017-11-17,202000,205000,200000,203500,350059,0.01243781094527363
2017-11-20,205000,205000,199000,199500,222889,-0.019656019656019708
2017-11-21,201000,201500,197500,199000,206437,-0.0025062656641604564
2017-11-22,202000,204000,200500,202500,183609,0.017587939698492372
2017-11-23,203500,206000,202500,203500,162634,0.004938271604938205
2017-11-24,204500,205500,203000,205000,102512,0.0073710073710073765
2017-11-27,206000,206500,204000,206000,171493,0.004878048780487809
2017-11-28,206000,206500,200500,206500,146982,0.0024271844660195274
2017-11-29,206500,209000,205000,207500,140322,0.004842615012106588
2017-11-30,208500,209500,205500,206500,280381,-0.004819277108433773
2017-12-01,206000,208000,202000,202500,207162,-0.01937046004842613
2017-12-04,204000,208500,204000,207500,168437,0.024691358024691468
2017-12-05,206000,209500,205500,208500,118575,0.004819277108433662
2017-12-06,208500,209500,207000,208000,149482,-0.0023980815347721673
2017-12-07,206000,207500,202000,202500,255198,-0.02644230769230771
2017-12-08,202500,205000,201000,203000,152428,0.0024691358024691024
2017-12-11,204500,205000,201500,202000,132726,-0.0049261083743842304
2017-12-12,201000,202000,195500,197000,284300,-0.024752475247524774
2017-12-13,197000,204000,196000,204000,193824,0.035532994923857864
2017-12-14,205500,208000,205000,206000,379994,0.009803921568627416
2017-12-15,207000,207500,198500,203500,425682,-0.012135922330097082
2017-12-18,205000,205000,200500,202500,104069,-0.004914004914004955
2017-12-19,203000,204500,201000,202500,142595,0.0
2017-12-20,201000,203000,201000,202000,135657,-0.0024691358024691024
2017-12-21,201500,205000,201000,202500,266845,0.0024752475247524774
2017-12-22,204000,206000,202500,204000,194685,0.007407407407407307
2017-12-26,206000,208500,204500,207500,272258,0.017156862745097978
2017-12-27,205000,205000,200500,202000,202849,-0.026506024096385583
2017-12-28,202000,204500,200500,204500,110022,0.012376237623762387
2018-01-02,205500,206500,202000,206500,139383,0.009779951100244544
2018-01-03,203500,206500,201500,202500,199137,-0.01937046004842613
2018-01-04,204000,204000,197000,198500,307437,-0.01975308641975304
2018-01-05,199000,202000,197000,201500,209744,0.015113350125944613
2018-01-08,202000,202000,196500,197500,346259,-0.01985111662531014
2018-01-09,198000,199000,195000,196000,283686,-0.0075949367088608
2018-01-10,197500,203000,197000,203000,380041,0.03571428571428581
2018-01-11,203500,204000,199500,200500,320667,-0.012315270935960632
2018-01-12,203000,203000,200000,201000,187696,0.0024937655860348684
2018-01-15,201000,201500,197500,198500,161196,-0.01243781094527363
2018-01-16,199000,199500,195500,197500,192448,-0.005037783375314908
2018-01-17,197000,198000,195500,198000,167718,0.0025316455696202667
2018-01-18,197000,198500,191500,192500,315582,-0.02777777777777779
2018-01-19,192500,195000,191500,194500,164957,0.010389610389610393
2018-01-22,195000,196500,193000,195000,166489,0.0025706940874035134
2018-01-23,196000,199000,194500,199000,245692,0.02051282051282044
2018-01-24,198500,199500,197500,199500,150757,0.002512562814070307
2018-01-25,199000,201500,198000,200000,238334,0.0025062656641603454
2018-01-26,199000,200000,197000,198000,157345,-0.010000000000000009
2018-01-29,198500,210500,198000,210000,633031,0.06060606060606055
2018-01-30,209500,214000,209000,210000,442577,0.0
2018-01-31,209000,209000,202500,204500,330454,-0.02619047619047621
2018-02-01,203000,210000,203000,205500,332244,0.004889975550122161
2018-02-02,206000,206500,199000,200000,242778,-0.02676399026763987
2018-02-05,198500,204000,196500,198500,295795,-0.007499999999999951
2018-02-06,195000,196000,190500,193000,339109,-0.027707808564231717
2018-02-07,194500,196000,190500,190500,287520,-0.012953367875647714
2018-02-08,190000,193000,187000,189000,340966,-0.007874015748031482
2018-02-09,185000,187000,182000,185000,230767,-0.021164021164021163
2018-02-12,186000,187000,181000,185500,146429,0.002702702702702675
2018-02-13,186000,191000,185000,190000,240800,0.0242587601078168
2018-02-14,190500,191000,188500,190500,182934,0.002631578947368318
2018-02-19,194000,198000,192500,196500,202662,0.03149606299212593
2018-02-20,196500,197500,193500,194500,97865,-0.010178117048346036
2018-02-21,194000,197500,193000,195500,159349,0.005141388174807249
2018-02-22,196000,196500,192500,193000,263831,-0.012787723785166238
2018-02-23,195000,199500,194000,199500,257018,0.033678756476683835
2018-02-26,202000,209500,201000,209000,500147,0.04761904761904767
2018-02-27,210000,211000,207000,207000,237529,-0.009569377990430672
2018-02-28,204000,210500,204000,205500,288842,-0.007246376811594235
2018-03-02,201500,209500,201500,207500,273479,0.009732360097323589
2018-03-05,208000,213000,207500,208500,224667,0.004819277108433662
2018-03-06,211000,211500,204000,204500,243364,-0.01918465227817745
2018-03-07,203500,205500,199500,203500,220301,-0.004889975550122272
2018-03-08,201500,203000,198000,202500,324654,-0.004914004914004955
2018-03-09,202500,205000,200000,204500,149037,0.009876543209876631
2018-03-12,208500,215000,208500,214500,377770,0.0488997555012225
2018-03-13,212000,214000,208000,208500,257979,-0.027972027972028024
2018-03-14,208000,214000,207500,210000,225067,0.007194244604316502
2018-03-15,210000,212000,207500,210000,126008,0.0
2018-03-16,211500,212500,207000,208500,236312,-0.0071428571428571175
2018-03-19,208500,212000,208000,211000,144155,0.011990407673860837
2018-03-20,209000,211500,208500,211500,150867,0.0023696682464455776
2018-03-21,209500,212000,205000,212000,217243,0.0023640661938533203
2018-03-22,213500,217000,212000,213500,201045,0.007075471698113178
2018-03-23,210000,211500,207500,209500,171277,-0.0187353629976581
2018-03-26,209500,212000,206000,212000,148755,0.01193317422434359
2018-03-27,213500,213500,208500,209500,149863,-0.011792452830188704
2018-03-28,208000,209500,204500,207000,146119,-0.011933174224343701
2018-03-29,206000,211500,206000,210000,195444,0.01449275362318847
2018-03-30,212000,213500,210000,211000,157717,0.004761904761904745
2018-04-02,213000,219000,212500,214000,202049,0.014218009478673022
2018-04-03,210000,211500,208000,211000,176710,-0.014018691588784993
2018-04-04,212500,217500,208000,210000,222878,-0.004739336492891044
2018-04-05,209000,213500,209000,213500,151894,0.016666666666666607
2018-04-06,212500,214000,210000,212500,123994,-0.004683840749414525
2018-04-09,211000,211500,205500,207500,259914,-0.02352941176470591
2018-04-10,205500,206500,200000,203000,268336,-0.02168674698795181
2018-04-11,203000,204500,200500,202000,192490,-0.0049261083743842304
2018-04-12,203000,206000,201000,204500,242750,0.012376237623762387
2018-04-13,204000,204500,201000,201000,139145,-0.017114914425427896
2018-04-16,203500,206000,201000,202500,148749,0.00746268656716409
2018-04-17,201500,202500,198000,198500,209435,-0.01975308641975304
2018-04-18,200500,200500,197500,199000,236771,0.0025188916876575096
2018-04-19,198000,199500,197500,198000,158480,-0.005025125628140725
2018-04-20,198000,199000,197500,199000,98737,0.005050505050504972
2018-04-23,199000,201000,197500,201000,152220,0.01005025125628145
2018-04-24,201500,201500,199000,199500,201794,-0.007462686567164201
2018-04-25,198500,199000,187500,193500,436271,-0.03007518796992481
2018-04-26,193500,195500,191500,194500,310688,0.0051679586563306845
2018-04-27,193000,195500,191000,192000,260064,-0.01285347043701801
2018-04-30,190500,197000,190500,196500,217971,0.0234375
2018-05-02,206500,209000,202500,208500,624815,0.06106870229007644
2018-05-03,208500,209500,205500,206500,464808,-0.00959232613908878
2018-05-04,205000,205500,197500,197500,390566,-0.04358353510895885
2018-05-08,198500,201000,197000,200000,313182,0.012658227848101333
2018-05-09,198500,202500,197500,202000,216564,0.010000000000000009
2018-05-10,202000,203000,199000,203000,282867,0.004950495049504955
2018-05-11,202500,205000,201500,205000,191040,0.009852216748768461
2018-05-14,204500,205500,202500,205000,226540,0.0
2018-05-15,203000,205000,201500,204000,311057,-0.004878048780487809
2018-05-16,204500,204500,201000,202000,313458,-0.009803921568627416
2018-05-17,201500,205500,201000,204000,251340,0.00990099009900991
2018-05-18,202500,206500,202500,206000,220453,0.009803921568627416
2018-05-21,206500,208500,204500,207000,168464,0.004854368932038833
2018-05-23,204500,207500,204500,205000,251734,-0.009661835748792313
2018-05-24,205000,205000,203000,204000,159829,-0.004878048780487809
2018-05-25,204000,205000,201500,202000,181639,-0.009803921568627416
2018-05-28,201000,204500,200000,203500,156980,0.007425742574257432
2018-05-29,202500,205500,200500,204500,142268,0.004914004914004844
2018-05-30,202500,203500,198500,199000,343842,-0.02689486552567233
2018-05-31,202000,207500,202000,206000,495605,0.035175879396984966
2018-06-01,205000,206500,202500,203500,170722,-0.012135922330097082
2018-06-04,204500,207500,204000,207500,170486,0.019656019656019597
2018-06-05,206000,207500,205500,206000,168517,-0.0072289156626506035
2018-06-07,205500,208500,204500,208000,243020,0.009708737864077666
2018-06-08,208000,210500,208000,210000,176589,0.009615384615384581
2018-06-11,209500,215000,206500,214500,276245,0.021428571428571352
2018-06-12,214500,216500,212500,215000,233371,0.002331002331002363
2018-06-14,213000,215500,212500,213000,315390,-0.009302325581395321
2018-06-15,213500,216000,212500,214500,267406,0.007042253521126751
2018-06-18,217000,217500,213000,213500,265418,-0.004662004662004615
2018-06-19,210500,213500,205000,205000,386293,-0.03981264637002346
2018-06-20,203500,208000,203500,204500,281643,-0.0024390243902439046
2018-06-21,203500,208000,203500,204000,192458,-0.0024449877750610804
2018-06-22,202500,205000,202000,202000,223984,-0.009803921568627416
2018-06-25,204500,206500,201500,206000,162979,0.01980198019801982
2018-06-26,206000,208500,205000,207000,174569,0.004854368932038833
2018-06-27,205500,206500,202500,202500,283036,-0.021739130434782594
2018-06-28,200500,203000,198500,201500,214781,-0.004938271604938316
2018-06-29,201500,202500,197500,202000,246049,0.002481389578163684
2018-07-02,201000,201500,187500,188000,613068,-0.06930693069306926
2018-07-03,188500,190000,182500,184500,540931,-0.018617021276595702
2018-07-04,182500,188500,182500,186500,222831,0.01084010840108407
2018-07-05,186500,190000,186500,189500,296633,0.01608579088471851
2018-07-06,190000,194000,189000,193000,286182,0.01846965699208436
2018-07-09,192000,194000,190000,193500,174824,0.002590673575129543
2018-07-10,192000,193000,191000,192000,243014,-0.007751937984496138
2018-07-11,191000,192000,189500,190500,244531,-0.0078125
2018-07-12,191500,192000,188000,190500,359739,0.0
2018-07-13,189500,193000,188500,192000,263485,0.007874015748031482
2018-07-16,191500,200000,191500,198500,274775,0.03385416666666674
2018-07-17,195500,197000,192500,193000,188073,-0.027707808564231717
2018-07-18,193000,195500,191000,191500,134327,-0.007772020725388629
2018-07-19,191500,196500,191000,194500,152859,0.015665796344647598
2018-07-20,193500,194500,189500,193500,140646,-0.005141388174807249
2018-07-23,194000,198500,193500,196500,158356,0.015503875968992276
2018-07-24,196500,196500,194500,194500,81577,-0.010178117048346036
2018-07-25,195000,197000,193000,195500,100689,0.005141388174807249
2018-07-26,197000,203000,197000,202000,237926,0.03324808184143224
2018-07-27,204500,205000,198000,198500,110889,-0.017326732673267342
2018-07-30,197500,206500,197500,204000,291230,0.027707808564231717
2018-07-31,203500,204000,196500,198500,204133,-0.026960784313725505
2018-08-01,198500,200000,196000,196500,131848,-0.010075566750629705
2018-08-02,196000,197000,191000,191000,181123,-0.027989821882951627
2018-08-03,189500,190500,188000,189000,400119,-0.010471204188481686
2018-08-06,190000,191500,189000,190500,210010,0.007936507936507908
2018-08-07,188000,191000,187500,189500,308894,-0.005249343832021025
2018-08-08,190000,190500,187000,188500,234946,-0.00527704485488123
2018-08-09,188500,189500,186000,189500,241354,0.0053050397877985045
2018-08-10,190000,193500,189000,192000,226343,0.013192612137203241
2018-08-13,192000,194000,191500,192500,185716,0.0026041666666667407
2018-08-14,193000,200000,192500,199000,303268,0.033766233766233666
2018-08-16,195000,200000,194500,199000,169704,0.0
2018-08-17,197500,203000,196500,201000,159058,0.01005025125628145
2018-08-20,203000,205000,199500,200000,130682,-0.00497512437810943
2018-08-21,197500,200000,195500,197500,204715,-0.012499999999999956
2018-08-22,197500,197500,192500,194000,178910,-0.017721518987341756
2018-08-23,194500,195500,193000,195500,115003,0.0077319587628865705
2018-08-24,195500,198500,195500,197500,122310,0.010230179028132946
2018-08-27,198500,199000,196000,197000,67234,-0.0025316455696202667
2018-08-28,197000,197000,194000,195500,176296,-0.0076142131979695105
2018-08-29,195000,196000,194500,195000,87451,-0.002557544757033292
2018-08-30,195500,196500,191500,192000,140379,-0.01538461538461533
2018-08-31,192000,193000,191000,193000,138491,0.005208333333333259
2018-09-03,192500,195000,192000,194500,114208,0.007772020725388629
2018-09-04,194000,194500,192000,193000,118663,-0.007712082262210762
2018-09-05,193000,193500,191000,191500,123457,-0.007772020725388629
2018-09-06,191500,193500,191000,191000,121498,-0.0026109660574412663
2018-09-07,192000,192500,190000,192500,97528,0.007853403141361293
2018-09-10,192500,201000,192500,199500,407122,0.036363636363636376
2018-09-11,199500,204000,198000,202500,280633,0.015037593984962516
2018-09-12,200500,203000,200500,201500,177501,-0.004938271604938316
2018-09-13,203500,204000,198500,201500,206792,0.0
2018-09-14,201500,203500,200000,203500,137555,0.00992555831265518
2018-09-17,202000,203000,199000,201000,139151,-0.012285012285012331
2018-09-18,199000,203000,198000,202500,159684,0.00746268656716409
2018-09-19,201000,203000,200000,201500,104786,-0.004938271604938316
2018-09-20,200000,201000,197500,198500,168042,-0.01488833746898266
2018-09-21,200500,202000,197500,200500,400260,0.010075566750629816
2018-09-27,199500,211500,199000,208500,386337,0.03990024937655856
2018-09-28,211500,219500,208500,215000,446684,0.031175059952038398
2018-10-01,220000,226000,219000,223000,456996,0.037209302325581506
2018-10-02,222500,227000,221500,225500,257255,0.011210762331838486
2018-10-04,226000,226500,219500,223000,248804,-0.011086474501108667
2018-10-05,221000,226000,218500,224000,195271,0.004484304932735439
2018-10-08,223500,224500,214000,217500,334287,-0.029017857142857095
2018-10-10,217500,218500,213000,216000,176463,-0.006896551724137945
2018-10-11,210000,213500,205500,206000,280235,-0.04629629629629628
2018-10-12,206000,214000,205000,211500,235982,0.02669902912621369
2018-10-15,211500,216000,206500,215000,212431,0.016548463356973908
2018-10-16,217000,217500,209500,213500,253557,-0.006976744186046546
2018-10-17,216000,223000,212500,219000,190066,0.025761124121779888
2018-10-18,216500,221000,215000,220000,188730,0.004566210045662045
2018-10-19,218000,219000,203000,212500,404446,-0.03409090909090906
2018-10-22,211000,215500,206500,214000,185809,0.007058823529411784
2018-10-23,211000,214500,206000,207000,155140,-0.032710280373831724
2018-10-24,208000,211500,202000,207000,264189,0.0
2018-10-25,202500,210000,202000,210000,215184,0.01449275362318847
2018-10-26,209000,214000,203000,205000,232360,-0.023809523809523836
2018-10-29,207000,212000,204000,206500,197707,0.007317073170731714
2018-10-30,208000,210000,206000,208000,196470,0.007263922518159882
2018-10-31,207000,215000,205500,213500,219272,0.02644230769230771
2018-11-01,211500,211500,202500,202500,308901,-0.051522248243559665
2018-11-02,203000,208000,201500,207000,280532,0.022222222222222143
2018-11-05,205000,207500,202000,205000,189088,-0.009661835748792313
2018-11-06,206500,206500,202000,205500,162903,0.0024390243902439046
2018-11-07,204500,206000,202000,204000,263365,-0.007299270072992692
2018-11-08,207000,207000,203500,203500,221070,-0.002450980392156854
2018-11-09,202500,204500,198000,200000,270628,-0.017199017199017175
2018-11-12,196000,199000,193500,198000,208024,-0.010000000000000009
2018-11-13,196500,201000,191500,200000,228875,0.010101010101010166
2018-11-14,196500,196500,191000,193500,282774,-0.03249999999999997
2018-11-15,193500,196500,190500,196000,226443,0.012919896640826822
2018-11-16,197000,197500,194000,197000,140824,0.005102040816326481
2018-11-19,198000,204000,197500,203000,239432,0.030456852791878264
2018-11-20,204000,206500,200500,204500,181207,0.00738916256157629
2018-11-21,199000,203500,198000,203500,171710,-0.004889975550122272
2018-11-22,205000,207500,204000,205500,110847,0.00982800982800991
2018-11-23,204000,205500,198500,200500,123024,-0.024330900243308973
2018-11-26,199000,199500,193000,197000,257664,-0.017456359102244412
2018-11-27,198000,198500,195000,197000,225860,0.0
2018-11-28,197000,197500,194000,196000,278909,-0.005076142131979711
2018-11-29,197000,198500,195500,196500,219852,0.0025510204081633514
2018-11-30,197000,198000,196000,196500,304026,0.0
2018-12-03,198500,204500,198000,203500,255320,0.03562340966921118
2018-12-04,203500,203500,198000,199000,272243,-0.02211302211302213
2018-12-05,197500,201000,195000,199000,176067,0.0
2018-12-06,196500,198000,190000,191500,343216,-0.03768844221105527
2018-12-07,192000,193000,186500,187500,278842,-0.02088772845953002
2018-12-10,188000,188000,183000,184000,244315,-0.01866666666666672
2018-12-11,182500,183500,181000,181500,282455,-0.013586956521739135
2018-12-12,183000,186000,182500,184500,281014,0.016528925619834656
2018-12-13,184500,186000,182000,182500,536264,-0.010840108401083959
2018-12-14,185000,188000,182500,184500,273755,0.010958904109588996
2018-12-17,184500,186000,182000,182500,160181,-0.010840108401083959
2018-12-18,180000,181000,176500,177500,307902,-0.0273972602739726
2018-12-19,173500,180000,172000,178500,316339,0.005633802816901401
2018-12-20,178500,180000,176000,180000,200293,0.008403361344537785
2018-12-21,179500,182500,178500,182500,281243,0.01388888888888884
2018-12-24,182500,183000,179000,181000,152501,-0.008219178082191747
2018-12-26,178000,183500,177000,182000,244579,0.005524861878453136
2018-12-27,182000,182500,178000,179000,243024,-0.016483516483516536
2018-12-28,177500,180500,176500,179500,142183,0.0027932960893854997
2019-01-02,180000,180500,167500,169000,475975,-0.058495821727019504
2019-01-03,169500,170500,166000,166500,278010,-0.014792899408283988
2019-01-04,167000,173000,166000,169000,307572,0.01501501501501501
2019-01-07,171500,181500,171500,174000,415644,0.029585798816567976
2019-01-08,177500,181500,176000,177000,253154,0.01724137931034475
2019-01-09,177000,182000,177000,180000,220399,0.016949152542372836
2019-01-10,182500,185000,180500,181500,228779,0.008333333333333304
2019-01-11,181500,182000,178000,179500,155004,-0.011019283746556474
2019-01-14,178000,181000,176000,178000,154743,-0.00835654596100277
2019-01-15,178000,181000,176000,180000,163204,0.011235955056179803
2019-01-16,179500,181500,178000,178500,152883,-0.008333333333333304
2019-01-17,179000,184000,179000,182500,233630,0.022408963585434094
2019-01-18,183500,186000,183000,183500,164845,0.005479452054794498
2019-01-21,186000,186000,180500,181500,215427,-0.010899182561307952
2019-01-22,182500,184000,181000,181500,144211,0.0
2019-01-23,181500,181500,177500,180500,152839,-0.0055096418732781816
2019-01-24,178000,181500,178000,179500,182531,-0.005540166204986097
2019-01-25,178000,186000,178000,185500,280252,0.03342618384401108
2019-01-28,184500,185500,180500,181000,264395,-0.02425876010781669
2019-01-29,179500,186000,179000,185500,272564,0.024861878453038777
2019-01-30,186000,186000,183500,185500,216415,0.0
2019-01-31,188000,190000,185500,188500,317210,0.016172506738544534
2019-02-01,188500,193000,185500,186000,270225,-0.01326259946949604
2019-02-07,185500,189000,185500,185500,165587,-0.0026881720430107503
2019-02-08,185500,188000,182000,183500,201255,-0.010781671159029615
2019-02-11,185000,185500,183000,185500,131964,0.01089918256130784
2019-02-12,184500,185000,181500,183500,276980,-0.010781671159029615
2019-02-13,184000,185500,183000,184000,157610,0.0027247956403269047
2019-02-14,183500,183500,180000,183500,215344,-0.0027173913043477826
2019-02-15,182500,184000,181500,182000,153251,-0.008174386920980936
2019-02-18,184500,189500,184000,186500,335660,0.024725274725274637
2019-02-19,188500,190500,188000,188000,172750,0.008042895442359255
2019-02-20,188500,192500,186000,192000,274239,0.02127659574468077
2019-02-21,190500,191500,187000,188000,205103,-0.02083333333333337
2019-02-22,188500,188500,183500,184000,233086,-0.021276595744680882
2019-02-25,184500,185500,182500,184000,160310,0.0
2019-02-26,183000,183500,180000,181000,328592,-0.016304347826086918
2019-02-27,182000,188000,181000,188000,317598,0.03867403314917128
2019-02-28,189500,191000,187000,188000,429512,0.0
2019-03-04,188500,190500,183500,183500,300295,-0.02393617021276595
2019-03-05,186000,188500,185500,188000,236346,0.02452316076294281
2019-03-06,189000,192000,187000,192000,250363,0.02127659574468077
2019-03-07,192500,192500,189000,190000,171274,-0.01041666666666663
2019-03-08,188500,193500,186500,192000,242937,0.010526315789473717
2019-03-11,193000,193000,188000,188500,204415,-0.01822916666666663
2019-03-12,189500,191000,188500,190000,135458,0.007957559681697646
2019-03-13,187500,190000,185000,186000,267369,-0.021052631578947323
2019-03-14,187000,191500,186500,190000,326938,0.021505376344086002
2019-03-15,190000,194000,190000,192500,366565,0.013157894736842035
2019-03-18,194000,195000,192000,193000,103794,0.0025974025974024872
2019-03-19,194000,195500,192000,195000,128959,0.010362694300518172
2019-03-20,194500,196000,192000,195500,116848,0.002564102564102555
2019-03-21,197000,198000,192000,195000,205354,-0.002557544757033292
2019-03-22,193000,196000,192000,195500,145715,0.002564102564102555
2019-03-25,191000,194000,189500,191000,170384,-0.023017902813299185
2019-03-26,191000,192500,186500,187500,224850,-0.01832460732984298
2019-03-27,188000,189000,186500,188000,150793,0.002666666666666595
2019-03-28,187500,188000,184500,186500,189179,-0.007978723404255317
2019-03-29,182500,183000,177000,179500,583474,-0.03753351206434319
2019-04-01,180500,182500,180000,181500,165090,0.011142061281337101
2019-04-02,182500,183500,181000,182500,128630,0.005509641873278293
2019-04-03,181000,184000,181000,184000,209752,0.008219178082191858
2019-04-04,184000,184500,182000,183500,181600,-0.0027173913043477826
2019-04-05,183500,185500,182500,185000,127344,0.008174386920980936
2019-04-08,186000,187000,183500,185500,157031,0.002702702702702675
2019-04-09,187000,187500,185000,185500,138952,0.0
2019-04-10,185500,186000,182000,184000,188606,-0.008086253369272267
2019-04-11,184000,187500,184000,185500,230381,0.008152173913043459
2019-04-12,186000,186000,183500,185000,160121,-0.0026954177897574594
2019-04-15,187500,194500,186500,193500,487399,0.04594594594594592
2019-04-16,192000,193500,190000,192000,271920,-0.007751937984496138
2019-04-17,191500,193000,189000,192000,203656,0.0
2019-04-18,193000,194000,189500,190500,200775,-0.0078125
2019-04-19,191500,192000,187500,191000,239782,0.002624671916010568
2019-04-22,189500,191000,188000,190000,134677,-0.005235602094240788
2019-04-23,191000,195500,191000,193500,231196,0.018421052631578894
2019-04-24,194000,195500,191500,193500,277374,0.0
2019-04-25,193000,193000,188500,188500,236421,-0.025839793281653756
2019-04-26,189000,189500,185000,186500,198907,-0.010610079575596787
2019-04-29,187000,187000,183500,187000,160129,0.002680965147453085
2019-04-30,187500,188000,181500,182500,329528,-0.024064171122994638
2019-05-02,182000,185000,181000,183000,160486,0.00273972602739736
2019-05-03,184000,185000,180000,180000,174007,-0.016393442622950838
2019-05-07,178000,179000,176500,177000,194578,-0.01666666666666672
2019-05-08,175500,177000,174000,176000,165250,-0.005649717514124242
2019-05-09,176000,177000,169000,169000,296691,-0.03977272727272729
2019-05-10,170500,172500,169000,170500,183947,0.008875739644970349
2019-05-13,168000,171500,167500,167500,146511,-0.017595307917888547
2019-05-14,166500,167000,164000,166000,231350,-0.008955223880596996
2019-05-15,166500,173000,166000,170000,263709,0.024096385542168752
2019-05-16,170500,172500,168000,168000,214280,-0.0117647058823529
2019-05-17,169500,172000,168000,168000,141098,0.0
2019-05-20,167000,168500,165000,165000,162934,-0.017857142857142905
2019-05-21,164500,170000,164500,168500,186654,0.021212121212121238
2019-05-22,168500,171000,167000,167500,179583,-0.005934718100890191
2019-05-23,168500,171000,167000,169500,169578,0.011940298507462588
2019-05-24,166000,167500,164500,165000,275408,-0.026548672566371723
2019-05-27,164000,166000,162000,164500,219768,-0.00303030303030305
2019-05-28,163000,166500,161000,161000,1651935,-0.021276595744680882
2019-05-29,161500,164500,160500,162500,445189,0.009316770186335477
2019-05-30,162500,165500,162000,165000,291144,0.01538461538461533
2019-05-31,163500,166500,161500,165000,247974,0.0
2019-06-03,163000,164500,161000,164000,271675,-0.0060606060606061
2019-06-04,165500,166000,162500,163000,199607,-0.0060975609756097615
2019-06-05,165000,166000,160500,161500,247367,-0.009202453987730008
2019-06-07,162500,163000,160000,160500,150248,-0.006191950464396245
2019-06-10,162000,163000,161000,162500,236212,0.012461059190031154
2019-06-11,162500,163000,161500,163000,189427,0.003076923076922977
2019-06-12,163000,163500,161000,161500,162079,-0.009202453987730008
2019-06-13,161500,161500,158500,161500,283530,0.0
2019-06-14,161500,162000,158500,159500,188170,-0.012383900928792602
2019-06-17,159500,159500,157500,157500,170591,-0.01253918495297801
2019-06-18,158500,159000,157000,159000,153873,0.00952380952380949
2019-06-19,160500,162500,158500,159500,204093,0.003144654088050425
2019-06-20,160000,161500,159500,161000,123558,0.00940438871473348
2019-06-21,162000,162500,160500,161000,186484,0.0
2019-06-24,162000,162500,160000,160500,118181,-0.0031055900621117516
2019-06-25,161000,162000,160000,160000,181701,-0.0031152647975077885
2019-06-26,160000,160500,158500,160500,122976,0.0031250000000000444
2019-06-27,160000,161500,159000,160500,179252,0.0
2019-06-28,159500,160500,159000,159000,133768,-0.009345794392523366
2019-07-01,160500,162500,159500,161500,157429,0.01572327044025168
2019-07-02,161500,166500,161000,165000,358513,0.021671826625387025
2019-07-03,163500,167000,162000,162000,214187,-0.018181818181818188
2019-07-04,164000,172000,164000,171500,520983,0.058641975308642014
2019-07-05,172000,173000,169000,172500,204655,0.005830903790087438
2019-07-08,172000,172500,168500,169500,163378,-0.017391304347826098
2019-07-09,169000,171000,165500,166500,165049,-0.017699115044247815
2019-07-10,169500,169500,165000,165500,175839,-0.006006006006005982
2019-07-11,173000,175000,169500,172500,384074,0.04229607250755296
2019-07-12,172500,178500,171000,175000,424485,0.01449275362318847
2019-07-15,174500,176500,172500,172500,171995,-0.014285714285714235
2019-07-16,173000,174000,169500,171500,157528,-0.005797101449275366
2019-07-17,170500,172000,166500,172000,197939,0.00291545189504383
2019-07-18,170500,171500,167000,169000,168438,-0.01744186046511631
2019-07-19,169000,172000,167500,170000,161228,0.00591715976331364
2019-07-22,170500,175000,170500,173500,202239,0.020588235294117574
2019-07-23,175500,178000,174500,177000,255961,0.020172910662824117
2019-07-24,176500,177500,175500,176500,171633,-0.0028248587570621764
2019-07-25,176000,176000,171500,172000,179469,-0.025495750708215303
2019-07-26,171000,174000,170000,173000,157044,0.005813953488372103
2019-07-29,174000,174000,164500,169000,282759,-0.023121387283236983
2019-07-30,169000,172000,166500,170500,171279,0.008875739644970349
2019-07-31,171500,172000,167500,171000,218471,0.0029325513196480912
2019-08-01,168000,172500,168000,171500,123262,0.0029239766081872176
2019-08-02,166000,170000,164500,168500,247620,-0.017492711370262426
2019-08-05,167500,170000,165000,165500,196157,-0.017804154302670572
2019-08-06,162000,166500,159000,163500,272611,-0.012084592145015116
2019-08-07,163500,164500,160500,163000,148233,-0.003058103975535187
2019-08-08,163500,164500,159000,159000,287387,-0.024539877300613466
2019-08-09,160000,162500,159000,159500,154222,0.003144654088050425
2019-08-12,160000,162500,158000,158000,160489,-0.009404388714733591
2019-08-13,157500,158500,151000,152000,301636,-0.03797468354430378
2019-08-14,155000,158000,154000,158000,305082,0.03947368421052633
2019-08-16,156500,158000,153500,158000,193779,0.0
2019-08-19,158000,162000,156500,160000,190419,0.012658227848101333
2019-08-20,161000,165000,160000,162500,203741,0.015625
2019-08-21,162500,165000,161000,164000,212521,0.009230769230769154
2019-08-22,163000,165500,163000,164500,135800,0.0030487804878047697
2019-08-23,164500,164500,161000,161500,114408,-0.018237082066869248
2019-08-26,158000,160000,156500,159000,108358,-0.015479876160990669
2019-08-27,158500,160500,156000,156000,252680,-0.018867924528301883
