Date,Open,High,Low,Close,Volume,Change
2019-09-03,3980,4140,3940,4065,251838,0.016250000000000098
2019-09-04,4060,4450,4055,4370,579059,0.07503075030750317
2019-09-05,4365,4425,4310,4380,240029,0.0022883295194509046
2019-09-06,4320,4405,4230,4270,225475,-0.02511415525114158
2019-09-09,4280,4480,4280,4385,202116,0.02693208430913341
2019-09-10,4375,4375,4265,4270,113310,-0.026225769669327215
2019-09-11,4270,4380,4245,4300,99742,0.007025761124121788
2019-09-16,4390,4680,4320,4570,387765,0.06279069767441858
2019-09-17,4565,4565,4290,4510,242747,-0.013129102844638973
2019-09-18,4405,4910,4405,4795,589244,0.06319290465631933
2019-09-19,4785,5090,4760,4820,379624,0.005213764337852034
2019-09-20,4820,4950,4705,4760,279137,-0.012448132780082943
2019-09-23,4760,4860,4285,4460,746914,-0.06302521008403361
2019-09-24,4430,4440,4075,4330,674397,-0.029147982062780242
2019-09-25,4230,4320,4000,4150,262595,-0.04157043879907618
2019-09-26,4150,4255,3970,4190,294358,0.009638554216867545
2019-09-27,4100,4180,4010,4010,113817,-0.042959427207637235
2019-09-30,4350,4530,4055,4330,767945,0.07980049875311712
2019-10-01,4350,4460,4115,4295,434068,-0.008083140877598205
2019-10-02,4290,4295,4050,4100,311204,-0.0454016298020955
2019-10-04,4100,4265,4050,4200,271620,0.024390243902439046
2019-10-07,4460,4965,4200,4545,1604850,0.08214285714285707
2019-10-08,4595,4665,4415,4415,500552,-0.028602860286028653
2019-10-10,4650,5650,4410,4455,4739246,0.009060022650056565
2019-10-11,4590,4865,4550,4680,1866841,0.05050505050505061
2019-10-14,4880,5150,4755,4845,2148948,0.03525641025641035
2019-10-15,4825,4940,4675,4935,418978,0.018575851393188847
2019-10-16,5050,5210,4940,5080,1226396,0.029381965552178313
2019-10-17,4990,5120,4865,4965,539201,-0.02263779527559051
2019-10-18,5000,5000,4815,4880,372270,-0.017119838872104776
2019-10-21,4880,5910,4790,5750,4753594,0.17827868852459017
2019-10-22,6500,7450,6460,6930,12801254,0.2052173913043478
2019-10-23,7110,7360,6790,7180,7263864,0.03607503607503615
2019-10-24,7280,7320,5980,6470,4232568,-0.09888579387186625
2019-10-25,6350,6680,5830,6300,2154534,-0.026275115919629055
2019-10-28,6350,6500,5840,5950,1206634,-0.05555555555555558
2019-10-29,6000,6270,5720,6060,1623343,0.018487394957983128
2019-10-30,6000,6170,5820,5830,1016574,-0.037953795379537913
2019-10-31,5830,6130,5610,6050,993615,0.037735849056603765
2019-11-01,5990,7190,5960,6810,8712299,0.12561983471074378
2019-11-04,7300,8200,7280,7680,11634697,0.12775330396475781
2019-11-05,7520,7550,6970,7140,2346331,-0.0703125
2019-11-06,7250,7420,6850,7100,2029899,-0.0056022408963585235
2019-11-07,6900,7680,6850,7330,3236289,0.032394366197183055
2019-11-08,7250,7390,7000,7060,765918,-0.03683492496589358
2019-11-11,7160,7190,6970,7080,743575,0.0028328611898016387
2019-11-12,7080,7150,6810,6850,700959,-0.03248587570621464
2019-11-13,6880,6980,6770,6800,351773,-0.007299270072992692
2019-11-14,6800,8840,6750,8840,16320007,0.30000000000000004
2019-11-15,9500,11450,9100,11450,24124226,0.2952488687782806
2019-11-18,11450,13750,10550,11500,25869141,0.004366812227074135
2019-11-19,11300,12900,10750,11600,11748340,0.008695652173912993
2019-11-20,12200,12350,11000,12000,5864470,0.034482758620689724
2019-11-21,11850,12100,10850,11200,3504172,-0.06666666666666665
2019-11-22,10800,10950,9530,9910,7539549,-0.11517857142857146
2019-11-25,10000,10150,9310,9530,4994215,-0.038345105953582204
2019-11-26,9650,9910,9190,9710,5583221,0.018887722980063026
2019-11-27,9170,9340,8950,9290,3822103,-0.04325437693099898
2019-11-28,9170,9190,8500,8770,3239375,-0.05597416576964476
2019-11-29,8700,8700,7710,7930,3935167,-0.09578107183580387
2019-12-02,8100,9150,7930,9150,6172961,0.15384615384615374
2019-12-03,9280,9430,8210,8260,5802115,-0.0972677595628415
2019-12-04,8000,8150,7610,8150,3245734,-0.013317191283293006
2019-12-05,8050,8060,6900,7010,3317736,-0.1398773006134969
2019-12-06,7000,7250,6680,7050,1954294,0.005706134094151105
2019-12-09,7060,7390,6690,7170,1948696,0.017021276595744705
2019-12-10,7110,7550,7000,7340,1982444,0.023709902370990132
2019-12-11,7160,7350,7070,7180,928532,-0.021798365122615793
2019-12-12,7180,8360,7100,7590,9994694,0.057103064066852394
2019-12-13,7580,8240,7450,7880,3941352,0.03820816864295118
2019-12-16,7850,8300,7750,8030,3363805,0.019035532994923887
2019-12-17,8180,8200,7880,7930,1442632,-0.012453300124533051
2019-12-18,7930,7990,7600,7640,1082252,-0.03656998738965955
2019-12-19,7640,7770,7520,7600,847896,-0.005235602094240788
2019-12-20,7600,7950,7530,7900,1485538,0.03947368421052633
2019-12-23,7910,8540,7450,8210,4494340,0.03924050632911391
2019-12-24,8250,8430,7810,7840,1757342,-0.045066991473812434
2019-12-26,7710,8100,7560,7980,1552098,0.017857142857142794
2019-12-27,7980,8220,7840,7900,1504784,-0.010025062656641603
2019-12-30,7870,8180,7810,8090,1239195,0.02405063291139231
2020-01-02,8110,8180,7960,8100,1029138,0.0012360939431397266
2020-01-03,8140,8140,7840,7900,1033587,-0.024691358024691357
2020-01-06,7720,8020,7590,7740,932849,-0.020253164556962022
2020-01-07,7750,7900,7720,7720,467940,-0.0025839793281653423
2020-01-08,7630,7690,7100,7280,1252445,-0.05699481865284972
2020-01-09,7500,7920,7500,7800,1015555,0.0714285714285714
2020-01-10,7840,7960,7740,7910,543013,0.014102564102564052
2020-01-13,7930,8630,7930,8290,2947172,0.048040455120101244
2020-01-14,8350,8600,8210,8400,1501684,0.013268998793727338
2020-01-15,8400,8550,8250,8470,708831,0.008333333333333304
2020-01-16,7930,8290,7790,8160,1432195,-0.0365997638724912
2020-01-17,8200,8260,8040,8150,515583,-0.001225490196078427
2020-01-20,8170,8490,7990,8050,749953,-0.012269938650306789
2020-01-21,8050,8110,7900,7990,418850,-0.007453416149068359
2020-01-22,7970,8230,7930,8140,539119,0.018773466833541974
2020-01-23,8140,8190,7870,8000,452536,-0.017199017199017175
2020-01-28,7800,8180,7530,7770,858371,-0.028750000000000053
2020-01-29,7810,7860,7610,7680,320827,-0.01158301158301156
2020-01-30,7620,7800,7240,7380,378782,-0.0390625
2020-01-31,7310,7470,7000,7000,394514,-0.051490514905149
2020-02-03,6880,7560,6500,7530,833248,0.07571428571428562
2020-02-04,7420,7750,7420,7640,515950,0.014608233731739695
2020-02-05,7710,7910,7480,7520,437321,-0.015706806282722474
2020-02-06,7530,8050,7530,7760,800901,0.03191489361702127
2020-02-07,7800,7890,7590,7780,308825,0.002577319587628857
2020-02-10,7790,8090,7730,7980,920931,0.02570694087403602
2020-02-11,8090,8100,7920,8000,320748,0.0025062656641603454
2020-02-12,8050,8100,7910,7940,428074,-0.007499999999999951
2020-02-13,8070,8090,7660,7780,693638,-0.02015113350125941
2020-02-14,7700,7820,7510,7550,412678,-0.029562982005141403
2020-02-17,7550,7660,7400,7460,282470,-0.01192052980132452
2020-02-18,7430,7550,7280,7310,268600,-0.020107238605898137
2020-02-19,7310,7530,7030,7450,299237,0.019151846785225635
2020-02-20,7700,7700,7150,7180,348903,-0.03624161073825505
2020-02-21,7070,7120,6970,6980,411816,-0.027855153203342642
2020-02-24,6550,6790,6200,6550,448267,-0.06160458452722062
2020-02-25,6460,7100,6460,7100,505883,0.08396946564885499
2020-02-26,6900,7180,6770,6970,209774,-0.018309859154929553
2020-02-27,7000,8140,6830,7400,2050337,0.06169296987087525
2020-02-28,7370,7370,6600,6750,912000,-0.08783783783783783
2020-03-02,6720,6950,6450,6760,576730,0.001481481481481417
2020-03-03,6870,7100,6720,7000,839984,0.035502958579881616
2020-03-04,6900,7180,6830,6950,534571,-0.0071428571428571175
2020-03-05,6980,8000,6900,7300,3135413,0.050359712230215736
2020-03-06,7130,7240,7000,7040,623396,-0.03561643835616435
2020-03-09,6980,7020,6670,6680,601136,-0.051136363636363646
2020-03-10,6490,6890,6420,6820,527914,0.020958083832335328
2020-03-11,6820,6870,6510,6570,342834,-0.03665689149560114
2020-03-12,6450,6720,6000,6280,491599,-0.04414003044140036
2020-03-13,5810,6090,5350,5810,749989,-0.07484076433121023
2020-03-16,6150,6180,5630,5770,438850,-0.0068846815834767705
2020-03-17,5480,6150,5200,5930,593264,0.02772963604852685
2020-03-18,5910,6200,5590,5600,460347,-0.05564924114671166
2020-03-19,5900,5990,4710,4965,782463,-0.11339285714285718
2020-03-20,5000,5330,5000,5260,459632,0.059415911379657516
2020-03-23,4995,6040,4900,5380,1229073,0.02281368821292773
2020-03-24,5620,5830,5430,5650,837592,0.05018587360594795
2020-03-25,5860,5910,5550,5700,667421,0.008849557522123908
2020-03-26,5780,6100,5600,5800,781015,0.01754385964912286
2020-03-27,5980,6090,5520,5650,713171,-0.025862068965517238
2020-03-30,5500,6040,5480,5940,391737,0.051327433628318486
2020-03-31,6180,6250,5890,6250,572793,0.05218855218855212
2020-04-01,6390,6720,6000,6000,1331032,-0.040000000000000036
2020-04-02,6100,6280,5920,6150,449780,0.02499999999999991
2020-04-03,6260,6370,6150,6220,383777,0.011382113821138296
2020-04-06,6330,6650,6220,6610,818403,0.06270096463022501
2020-04-07,6720,6790,6410,6670,641293,0.00907715582450841
2020-04-08,6540,7040,6460,6840,892981,0.025487256371814038
2020-04-09,6910,7400,6860,7160,1228034,0.04678362573099415
2020-04-10,7380,7480,6760,7050,1322129,-0.015363128491620137
2020-04-13,7150,7460,6960,6990,1771926,-0.008510638297872353
2020-04-14,7010,7200,6790,7050,957633,0.008583690987124415
2020-04-16,7070,7260,6820,7220,950925,0.02411347517730489
2020-04-17,7350,7350,7190,7220,729370,0.0
2020-04-20,7300,7350,7080,7120,525356,-0.013850415512465353
2020-04-21,7090,7380,6530,7320,1602540,0.028089887640449396
2020-04-22,7200,7200,6970,7080,587790,-0.032786885245901676
2020-04-23,7130,7330,7010,7200,481492,0.016949152542372836
2020-04-24,7130,7170,6930,6950,507643,-0.03472222222222221
2020-04-27,6980,7130,6950,6980,344569,0.004316546762589857
2020-04-28,7040,7050,6870,6900,306144,-0.011461318051575908
2020-04-29,6870,7030,6850,6960,277333,0.008695652173912993
2020-05-04,6870,7030,6830,6850,224238,-0.015804597701149392
2020-05-06,6850,6910,6800,6900,231946,0.007299270072992803
2020-05-07,6900,6980,6800,6890,272472,-0.0014492753623188692
2020-05-08,6900,7130,6900,6980,415543,0.013062409288824295
2020-05-11,7100,7250,6970,7150,803917,0.024355300859598916
2020-05-12,7190,7200,6890,6930,444710,-0.03076923076923077
2020-05-13,6840,6950,6820,6910,170434,-0.0028860028860029363
2020-05-14,6900,6900,6700,6730,388030,-0.02604920405209843
2020-05-15,6700,6750,6490,6520,497996,-0.031203566121842496
2020-05-18,6550,6570,6400,6450,277996,-0.010736196319018454
2020-05-19,6510,6590,6450,6470,253534,0.0031007751937983663
2020-05-20,6470,6720,6460,6700,284182,0.03554868624420404
2020-05-21,6720,6850,6650,6670,305784,-0.004477611940298498
2020-05-22,6670,6800,6480,6530,263041,-0.020989505247376306
2020-05-25,6540,6580,6450,6520,218365,-0.0015313935681470214
2020-05-26,6620,6620,6470,6530,213901,0.0015337423312884457
2020-05-27,6440,6530,6410,6410,287947,-0.018376722817764146
2020-05-28,6410,6500,6150,6200,308118,-0.032761310452418146
2020-05-29,6250,6550,6170,6520,339142,0.05161290322580636
2020-06-01,6650,6950,6550,6920,1000690,0.06134969325153383
2020-06-02,6920,7170,6790,6820,973376,-0.014450867052023142
2020-06-03,6830,7010,6790,6840,506085,0.0029325513196480912
2020-06-04,6930,6930,6660,6670,431428,-0.024853801169590684
2020-06-05,6650,7020,6580,6970,698296,0.044977511244377766
2020-06-08,7150,7160,6750,6780,445253,-0.027259684361549463
2020-06-09,6780,6860,6680,6770,277205,-0.001474926253687281
2020-06-10,6770,6830,6670,6790,239771,0.002954209748892156
2020-06-11,6800,6830,6620,6680,329433,-0.016200294550810068
2020-06-12,6440,6670,6210,6540,332483,-0.020958083832335328
2020-06-15,6540,6590,6170,6240,304859,-0.04587155963302747
2020-06-16,6300,6470,6300,6450,273560,0.033653846153846256
2020-06-17,6390,6470,6270,6360,175436,-0.013953488372092981
2020-06-18,6370,6410,6190,6220,232462,-0.022012578616352196
2020-06-19,6280,6380,6150,6210,245891,-0.001607717041800627
2020-06-22,6200,6260,6130,6200,143948,-0.0016103059581320522
2020-06-23,6210,6450,6060,6320,360006,0.019354838709677358
2020-06-24,6330,6400,6180,6240,182841,-0.012658227848101222
2020-06-25,6180,6230,6080,6100,201586,-0.022435897435897467
2020-06-26,6190,6190,6000,6080,132517,-0.003278688524590123
2020-06-29,6060,6060,5850,5890,258318,-0.03125
2020-06-30,5840,5890,5720,5880,280492,-0.001697792869269965
2020-07-01,5880,5960,5650,5700,236432,-0.030612244897959218
2020-07-02,5740,5890,5700,5800,161307,0.01754385964912286
2020-07-03,5810,5920,5750,5850,127472,0.008620689655172376
2020-07-06,5920,5920,5720,5750,142533,-0.017094017094017144
2020-07-07,5820,5820,5600,5640,205152,-0.019130434782608674
2020-07-08,5630,5650,5400,5470,250592,-0.03014184397163122
2020-07-09,5470,5630,5410,5520,200039,0.009140767824497242
2020-07-10,5530,5530,5250,5330,253592,-0.034420289855072506
2020-07-13,5430,5430,5030,5150,336953,-0.0337711069418386
2020-07-14,5190,5500,4990,5330,650526,0.03495145631067964
2020-07-15,5330,5590,5250,5500,172783,0.031894934333958735
2020-07-16,5450,5610,5280,5400,168939,-0.018181818181818188
2020-07-17,5420,5470,5300,5390,106187,-0.0018518518518518823
2020-07-20,5390,5430,5250,5270,88875,-0.02226345083487946
2020-07-21,5290,5440,5270,5330,120392,0.011385199240986799
2020-07-22,5350,5420,5190,5230,167968,-0.018761726078799223
2020-07-23,5240,5240,5030,5070,392649,-0.030592734225621365
2020-07-24,5080,5180,4970,5180,342944,0.021696252465483346
2020-07-27,5170,5250,5100,5180,189806,0.0
2020-07-28,5130,5230,5080,5150,247141,-0.00579150579150578
2020-07-29,5100,5130,5040,5090,143978,-0.011650485436893177
2020-07-30,5060,5070,4900,5000,287112,-0.017681728880157177
2020-07-31,5000,5100,4940,5080,179491,0.016000000000000014
2020-08-03,5150,5150,4890,4960,239218,-0.023622047244094446
2020-08-04,4925,5080,4910,5040,134229,0.016129032258064502
2020-08-05,5020,5100,4995,5090,177944,0.009920634920634885
2020-08-06,5140,5140,5030,5080,150114,-0.0019646365422396617
2020-08-07,5080,5130,4990,5010,177512,-0.013779527559055094
2020-08-10,4965,5020,4900,4950,172523,-0.0119760479041916
2020-08-11,4925,5060,4925,4980,173086,0.0060606060606061
2020-08-12,4980,5050,4785,4865,243497,-0.0230923694779116
2020-08-13,4865,6260,4865,6000,6867883,0.2332990750256938
2020-08-14,5910,5920,5120,5210,1353850,-0.1316666666666667
2020-08-18,5150,5420,4985,5020,473091,-0.03646833013435702
2020-08-19,5020,5440,5020,5160,351054,0.027888446215139417
2020-08-20,5160,5220,4995,5020,227688,-0.027131782945736482
2020-08-21,5090,5130,4935,5020,145577,0.0
2020-08-24,5000,5100,4900,5070,136498,0.009960159362549792
2020-08-25,5150,5220,5030,5170,147913,0.019723865877712132
2020-08-26,5250,5250,5020,5070,158351,-0.01934235976789167
2020-08-27,5030,5100,5020,5080,176839,0.0019723865877712132
2020-08-28,5090,5190,5050,5100,118832,0.003937007874015741
2020-08-31,5120,5430,5080,5210,852751,0.021568627450980316
2020-09-01,5340,5430,5220,5280,376263,0.013435700575815668
2020-09-02,5330,6160,5280,5550,3437711,0.051136363636363535
2020-09-03,5550,5570,5390,5490,429780,-0.010810810810810811
2020-09-04,5270,5400,5250,5400,282453,-0.016393442622950838
2020-09-07,5320,5850,5320,5600,776207,0.03703703703703698
2020-09-08,5700,5710,5380,5500,344562,-0.017857142857142905
2020-09-09,5360,5700,5310,5470,327286,-0.00545454545454549
2020-09-10,5530,5640,5400,5500,297358,0.005484460694698434
2020-09-11,5420,5490,5360,5430,184404,-0.012727272727272698
2020-09-14,5440,5680,5440,5650,282609,0.04051565377532218
2020-09-15,6180,6520,5900,6250,3920695,0.10619469026548667
2020-09-16,6280,6600,6070,6420,1809943,0.02719999999999989
2020-09-17,6420,6570,6200,6520,1141746,0.015576323987538832
2020-09-18,6450,6620,6350,6570,672436,0.0076687116564417845
2020-09-21,6750,7050,6460,6560,3141078,-0.0015220700152207556
2020-09-22,6510,6600,6060,6080,825617,-0.07317073170731703
2020-09-23,6230,6260,5680,6100,569322,0.00328947368421062
2020-09-24,5830,6000,5620,5730,496585,-0.060655737704918056
2020-09-25,5730,5900,5660,5700,217652,-0.005235602094240788
2020-09-28,5850,7000,5790,6470,2840064,0.1350877192982456
2020-09-29,6610,6840,6400,6580,960125,0.01700154559505407
2020-10-05,6540,6540,6230,6420,470292,-0.024316109422492405
2020-10-06,6520,6540,6250,6410,423583,-0.0015576323987538387
2020-10-07,6370,6370,6220,6250,273505,-0.0249609984399376
2020-10-08,6280,6400,6210,6280,270064,0.0047999999999999154
2020-10-12,6300,6380,6100,6350,280521,0.011146496815286566
2020-10-13,6350,6460,6270,6290,442803,-0.009448818897637823
2020-10-14,6250,6260,6050,6120,309703,-0.027027027027026973
2020-10-15,6120,6180,5750,5820,366402,-0.0490196078431373
2020-10-16,5780,5960,5700,5910,231554,0.015463917525773141
2020-10-19,5910,6000,5820,5850,199258,-0.010152284263959421
2020-10-20,5850,6070,5770,6070,318957,0.037606837606837695
2020-10-21,6130,6320,6000,6110,538285,0.006589785831960571
2020-10-22,6260,6260,6000,6040,464829,-0.011456628477905073
2020-10-23,6000,6040,5830,5900,244711,-0.023178807947019875
2020-10-26,5900,5930,5600,5650,285234,-0.0423728813559322
2020-10-27,5560,5830,5490,5650,206697,0.0
2020-10-28,5650,5770,5620,5660,129762,0.001769911504424737
2020-10-29,5600,5780,5430,5680,217656,0.0035335689045936647
2020-10-30,5770,5770,5540,5600,150237,-0.014084507042253502
2020-11-02,5600,5680,5550,5570,106044,-0.005357142857142838
2020-11-03,5680,5800,5580,5690,174542,0.021543985637342944
2020-11-04,5750,5750,5600,5640,176742,-0.008787346221441172
2020-11-05,5690,5760,5600,5630,166448,-0.0017730496453900457
2020-11-06,5630,5720,5470,5540,208447,-0.01598579040852577
2020-11-09,5570,5600,5500,5530,301290,-0.0018050541516245744
2020-11-10,5550,5550,5390,5450,263465,-0.01446654611211573
2020-11-11,5430,5450,5300,5380,181915,-0.012844036697247652
2020-11-12,5380,5440,5340,5370,90127,-0.0018587360594795044
2020-11-13,5330,5390,5300,5330,123173,-0.007448789571694592
2020-11-16,5290,5440,5290,5390,137729,0.011257035647279645
2020-11-17,5390,5420,5270,5320,164253,-0.012987012987012991
2020-11-18,5320,5320,5220,5280,149717,-0.007518796992481258
2020-11-19,5350,5350,5190,5280,192003,0.0
2020-11-20,5300,5480,5190,5390,246987,0.02083333333333326
2020-11-23,5380,5560,5320,5500,356675,0.020408163265306145
2020-11-24,5520,5530,5350,5450,210841,-0.009090909090909038
2020-11-25,5410,5470,5240,5280,224304,-0.031192660550458662
2020-11-26,5250,5320,5130,5220,228186,-0.011363636363636354
2020-11-27,5170,5250,5150,5230,124095,0.0019157088122605526
2020-11-30,5280,5280,5180,5210,136409,-0.003824091778202643
2020-12-01,5190,5250,5150,5200,189261,-0.0019193857965451588
2020-12-02,5230,5400,5150,5320,207524,0.023076923076922995
2020-12-03,5320,5320,5220,5260,149128,-0.011278195488721776
2020-12-04,5260,5280,5180,5220,248007,-0.0076045627376425395
2020-12-07,5210,5730,5140,5580,1676950,0.06896551724137923
2020-12-08,5620,5660,5310,5330,401519,-0.04480286738351258
2020-12-09,5380,5470,5310,5380,203860,0.009380863039399667
2020-12-10,5380,5420,5300,5380,189620,0.0
2020-12-11,5380,5470,5340,5380,247637,0.0
2020-12-14,5700,6410,5490,5790,5623979,0.07620817843866168
2020-12-15,5890,5970,5700,5880,827098,0.015544041450777257
2020-12-16,5800,5850,5650,5680,409112,-0.03401360544217691
2020-12-17,5680,5840,5550,5640,255438,-0.007042253521126751
2020-12-18,5630,5660,5440,5520,566889,-0.021276595744680882
2020-12-21,5520,5690,5320,5470,448145,-0.009057971014492794
2020-12-22,5500,5580,5330,5380,328340,-0.01645338208409508
2020-12-23,5300,5440,5290,5310,389964,-0.013011152416356864
2020-12-24,5400,5400,5270,5320,348202,0.0018832391713747842
2020-12-28,5340,5400,5280,5310,339111,-0.001879699248120259
2020-12-29,5360,5410,5280,5320,266439,0.0018832391713747842
2020-12-30,5310,5500,5290,5400,222370,0.015037593984962516
